date,description,debit,credit
2025-11-12,UPI/CR/509945/PHONEPE,0.0,5210.37
2025-11-13,CASH DEPOSIT/CDM/8116,0.0,31505.75
2025-11-13,UPI/CR/422689/PHONEPE,0.0,6275.87
2025-11-14,UPI/CR/106278/PHONEPE,0.0,6970.32
2025-11-15,UPI/CR/234222/PHONEPE,0.0,6374.95
2025-11-16,UPI/CR/725019/PHONEPE,0.0,3815.54
2025-11-17,UPI/CR/523549/PHONEPE,0.0,4229.33
2025-11-17,RTGS/DR/323436/SINGH SUPPLIERS,27945.5,0.0
2025-11-17,UPI/DR/639662/AGARWAL TRADING,27945.5,0.0
2025-11-18,UPI/CR/361148/PHONEPE,0.0,3858.9
2025-11-18,CASH DEPOSIT/CDM/7023,0.0,43811.7
2025-11-19,UPI/CR/332905/PHONEPE,0.0,4900.37
2025-11-20,UPI/CR/762058/PHONEPE,0.0,5090.12
2025-11-21,CASH DEPOSIT/CDM/6335,0.0,30172.48
2025-11-21,UPI/CR/591916/PHONEPE,0.0,5171.47
2025-11-22,UPI/CR/794267/PHONEPE,0.0,6528.63
2025-11-23,UPI/CR/461841/PHONEPE,0.0,4603.54
2025-11-24,IMPS/DR/534620/AGARWAL TRADING,25439.64,0.0
2025-11-24,RTGS/DR/154264/SINGH SUPPLIERS,25439.64,0.0
2025-11-24,UPI/CR/831710/PHONEPE,0.0,3681.8
2025-11-25,CASH DEPOSIT/CDM/9544,0.0,28936.35
2025-11-25,UPI/CR/799760/PHONEPE,0.0,4926.04
2025-11-26,UPI/CR/386004/PHONEPE,0.0,6541.37
2025-11-27,UPI/CR/962440/PHONEPE,0.0,5408.55
2025-11-28,ATM/CASH WDL/79287,8000.0,0.0
2025-11-28,UPI/CR/448149/PHONEPE,0.0,8493.69
2025-11-29,CASH DEPOSIT/CDM/5229,0.0,29243.47
2025-11-29,UPI/CR/290041/PHONEPE,0.0,7494.01
2025-11-30,UPI/CR/985412/PHONEPE,0.0,4136.59
2025-12-01,NEFT/DR/984157/RENT,12000.0,0.0
2025-12-01,UPI/CR/304768/PHONEPE,0.0,4175.13
2025-12-01,UPI/DR/855404/AGARWAL TRADING,29503.75,0.0
2025-12-01,UPI/DR/935762/SINGH SUPPLIERS,29503.75,0.0
2025-12-02,UPI/CR/865777/PHONEPE,0.0,5193.78
2025-12-03,UPI/CR/763178/PHONEPE,0.0,5813.43
2025-12-04,CASH DEPOSIT/CDM/9119,0.0,31334.28
2025-12-04,UPI/CR/221758/PHONEPE,0.0,5158.01
2025-12-05,UPI/CR/395783/PHONEPE,0.0,6073.53
2025-12-05,NEFT/DR/116473/SALARY,8000.0,0.0
2025-12-06,UPI/CR/487031/PHONEPE,0.0,8256.51
2025-12-07,UPI/CR/417749/PHONEPE,0.0,4887.37
2025-12-08,UPI/DR/955363/SINGH SUPPLIERS,29301.14,0.0
2025-12-08,RTGS/DR/618614/AGARWAL TRADING,29301.14,0.0
2025-12-08,UPI/CR/986226/PHONEPE,0.0,4239.38
2025-12-08,CASH DEPOSIT/CDM/9814,0.0,38560.94
2025-12-09,UPI/CR/450049/PHONEPE,0.0,3796.83
2025-12-10,NEFT/DR/186760/ELECTRICITY,2500.0,0.0
2025-12-10,UPI/CR/849831/PHONEPE,0.0,4647.01
2025-12-11,UPI/CR/702816/PHONEPE,0.0,6095.66
2025-12-12,CASH DEPOSIT/CDM/9428,0.0,32176.07
2025-12-12,UPI/CR/424277/PHONEPE,0.0,5397.45
2025-12-13,UPI/CR/824756/PHONEPE,0.0,6044.73
2025-12-14,UPI/CR/193292/PHONEPE,0.0,3593.21
2025-12-15,NEFT/DR/213758/AGARWAL TRADING,25398.79,0.0
2025-12-15,IMPS/DR/565340/SINGH SUPPLIERS,25398.79,0.0
2025-12-15,UPI/CR/196277/PHONEPE,0.0,3428.25
2025-12-16,CASH DEPOSIT/CDM/7005,0.0,33078.17
2025-12-16,UPI/CR/895384/PHONEPE,0.0,4989.54
2025-12-17,UPI/CR/809520/PHONEPE,0.0,5559.97
2025-12-18,UPI/CR/132161/PHONEPE,0.0,5817.38
2025-12-19,UPI/CR/618967/PHONEPE,0.0,5526.28
2025-12-20,UPI/CR/712869/PHONEPE,0.0,5827.07
2025-12-21,UPI/CR/406196/PHONEPE,0.0,3186.55
2025-12-21,CASH DEPOSIT/CDM/8813,0.0,37624.01
2025-12-22,RTGS/DR/445271/AGARWAL TRADING,27010.12,0.0
2025-12-22,NEFT/DR/489447/SINGH SUPPLIERS,27010.12,0.0
2025-12-22,UPI/CR/536810/PHONEPE,0.0,3851.28
2025-12-23,UPI/CR/624511/PHONEPE,0.0,5083.3
2025-12-24,UPI/CR/839719/PHONEPE,0.0,5995.05
2025-12-25,UPI/CR/554735/PHONEPE,0.0,5409.37
2025-12-25,CASH DEPOSIT/CDM/1225,0.0,38579.12
2025-12-26,UPI/CR/888529/PHONEPE,0.0,7041.22
2025-12-26,ATM/CASH WDL/75492,2000.0,0.0
2025-12-27,UPI/CR/637855/PHONEPE,0.0,6949.19
2025-12-28,UPI/CR/729560/PHONEPE,0.0,3187.95
2025-12-29,RTGS/DR/215894/AGARWAL TRADING,27931.84,0.0
2025-12-29,UPI/CR/877341/PHONEPE,0.0,3234.68
2025-12-29,CASH DEPOSIT/CDM/9504,0.0,27690.95
2025-12-29,UPI/DR/483043/SINGH SUPPLIERS,27931.84,0.0
2025-12-30,UPI/CR/429906/PHONEPE,0.0,4369.85
2025-12-30,ATM/CASH WDL/48208,3000.0,0.0
2025-12-31,UPI/CR/119450/PHONEPE,0.0,7369.53
2026-01-01,UPI/CR/498185/PHONEPE,0.0,4784.79
2026-01-01,NEFT/DR/270574/RENT,12000.0,0.0
2026-01-02,UPI/CR/305560/PHONEPE,0.0,8921.69
2026-01-02,CASH DEPOSIT/CDM/5517,0.0,35466.89
2026-01-03,UPI/CR/163543/PHONEPE,0.0,9703.45
2026-01-04,UPI/CR/671724/PHONEPE,0.0,5198.06
2026-01-05,NEFT/DR/754088/SALARY,8000.0,0.0
2026-01-05,UPI/DR/331944/SINGH SUPPLIERS,31551.56,0.0
2026-01-05,UPI/CR/466500/PHONEPE,0.0,4031.03
2026-01-05,RTGS/DR/810702/AGARWAL TRADING,31551.56,0.0
2026-01-06,UPI/CR/875377/PHONEPE,0.0,4995.69
2026-01-07,CASH DEPOSIT/CDM/2011,0.0,45612.51
2026-01-07,UPI/CR/896915/PHONEPE,0.0,4630.27
2026-01-08,UPI/CR/900799/PHONEPE,0.0,5932.12
2026-01-09,UPI/CR/539959/PHONEPE,0.0,7248.81
2026-01-10,NEFT/DR/397475/ELECTRICITY,2500.0,0.0
2026-01-10,UPI/CR/251844/PHONEPE,0.0,7958.15
2026-01-11,UPI/CR/959675/PHONEPE,0.0,4926.54
2026-01-11,CASH DEPOSIT/CDM/8720,0.0,29279.2
2026-01-12,UPI/CR/412627/PHONEPE,0.0,4668.25
2026-01-12,IMPS/DR/618073/SINGH SUPPLIERS,30146.62,0.0
2026-01-12,IMPS/DR/644058/AGARWAL TRADING,30146.62,0.0
2026-01-13,UPI/CR/355465/PHONEPE,0.0,5939.2
2026-01-14,UPI/CR/350397/PHONEPE,0.0,5381.32
2026-01-15,UPI/CR/389229/PHONEPE,0.0,7011.8
2026-01-15,CASH DEPOSIT/CDM/2381,0.0,23148.11
2026-01-16,UPI/CR/130087/PHONEPE,0.0,7072.01
2026-01-17,UPI/CR/518289/PHONEPE,0.0,5894.65
2026-01-18,UPI/CR/126335/PHONEPE,0.0,3928.84
2026-01-19,IMPS/DR/817277/AGARWAL TRADING,28372.39,0.0
2026-01-19,NEFT/DR/103764/SINGH SUPPLIERS,28372.39,0.0
2026-01-19,UPI/CR/443729/PHONEPE,0.0,4220.46
2026-01-19,CASH DEPOSIT/CDM/6089,0.0,33947.04
2026-01-20,UPI/CR/582269/PHONEPE,0.0,4705.06
2026-01-21,UPI/CR/294315/PHONEPE,0.0,6696.49
2026-01-22,UPI/CR/786333/PHONEPE,0.0,7432.87
2026-01-23,UPI/CR/842561/PHONEPE,0.0,7232.99
2026-01-23,CASH DEPOSIT/CDM/2819,0.0,49437.91
2026-01-24,UPI/CR/854420/PHONEPE,0.0,5645.09
2026-01-25,UPI/CR/737778/PHONEPE,0.0,4156.12
2026-01-26,UPI/CR/749204/PHONEPE,0.0,4228.61
2026-01-26,RTGS/DR/589066/SINGH SUPPLIERS,30040.21,0.0
2026-01-26,NEFT/DR/624257/AGARWAL TRADING,30040.21,0.0
2026-01-26,CASH DEPOSIT/CDM/1192,0.0,17487.25
2026-01-27,UPI/CR/172523/PHONEPE,0.0,6147.93
2026-01-28,UPI/CR/505846/PHONEPE,0.0,5817.73
2026-01-29,UPI/CR/583962/PHONEPE,0.0,6258.39
2026-01-30,UPI/CR/839036/PHONEPE,0.0,5927.51
2026-01-31,CASH DEPOSIT/CDM/1167,0.0,47314.49
2026-01-31,UPI/CR/249074/PHONEPE,0.0,5469.52
2026-02-01,NEFT/DR/248813/RENT,12000.0,0.0
2026-02-01,UPI/CR/684053/PHONEPE,0.0,4007.27
2026-02-02,IMPS/DR/532857/SINGH SUPPLIERS,30507.09,0.0
2026-02-02,UPI/CR/717061/PHONEPE,0.0,6728.53
2026-02-02,IMPS/DR/912356/AGARWAL TRADING,30507.09,0.0
2026-02-03,UPI/CR/722685/PHONEPE,0.0,4464.64
2026-02-04,UPI/CR/678895/PHONEPE,0.0,5285.2
2026-02-05,NEFT/DR/198774/SALARY,8000.0,0.0
2026-02-05,CASH DEPOSIT/CDM/1611,0.0,41183.7
2026-02-05,UPI/CR/333441/PHONEPE,0.0,6104.7
2026-02-06,UPI/CR/228389/PHONEPE,0.0,5624.29
2026-02-07,UPI/CR/414650/PHONEPE,0.0,8255.81
2026-02-08,UPI/CR/681081/PHONEPE,0.0,3852.52
2026-02-09,IMPS/DR/548265/SINGH SUPPLIERS,28794.67,0.0
2026-02-09,UPI/CR/500702/PHONEPE,0.0,5993.47
2026-02-09,CASH DEPOSIT/CDM/2960,0.0,29184.43
2026-02-09,UPI/DR/651778/AGARWAL TRADING,28794.67,0.0
2026-02-10,NEFT/DR/394555/ELECTRICITY,2500.0,0.0
2026-02-10,UPI/CR/346340/PHONEPE,0.0,4376.17
2026-02-11,UPI/CR/535770/PHONEPE,0.0,5804.29
2026-02-12,CASH DEPOSIT/CDM/3970,0.0,18731.71
2026-02-12,UPI/CR/790334/PHONEPE,0.0,5366.56
2026-02-13,UPI/CR/411638/PHONEPE,0.0,7216.03
2026-02-14,UPI/CR/179821/PHONEPE,0.0,7033.07
2026-02-14,ATM/CASH WDL/55030,6000.0,0.0
2026-02-15,UPI/CR/911003/PHONEPE,0.0,3493.92
2026-02-16,RTGS/DR/890990/AGARWAL TRADING,27364.75,0.0
2026-02-16,CASH DEPOSIT/CDM/6434,0.0,37859.86
2026-02-16,RTGS/DR/549470/SINGH SUPPLIERS,27364.75,0.0
2026-02-16,UPI/CR/471692/PHONEPE,0.0,3760.13
2026-02-17,UPI/CR/289706/PHONEPE,0.0,4695.16
2026-02-18,UPI/CR/986590/PHONEPE,0.0,4360.12
2026-02-19,UPI/CR/183412/PHONEPE,0.0,6732.82
2026-02-20,UPI/CR/778265/PHONEPE,0.0,7275.81
2026-02-21,CASH DEPOSIT/CDM/5024,0.0,41208.56
2026-02-21,UPI/CR/646406/PHONEPE,0.0,9026.58
2026-02-22,UPI/CR/299649/PHONEPE,0.0,3764.32
2026-02-23,UPI/CR/213990/PHONEPE,0.0,6675.61
2026-02-23,RTGS/DR/704509/SINGH SUPPLIERS,31296.79,0.0
2026-02-23,NEFT/DR/464464/AGARWAL TRADING,31296.79,0.0
2026-02-24,UPI/CR/395440/PHONEPE,0.0,5262.29
2026-02-25,CASH DEPOSIT/CDM/9361,0.0,46648.11
2026-02-25,UPI/CR/972603/PHONEPE,0.0,4906.31
2026-02-26,UPI/CR/662166/PHONEPE,0.0,7711.92
2026-02-27,UPI/CR/550256/PHONEPE,0.0,6040.41
2026-02-28,CASH DEPOSIT/CDM/3572,0.0,28323.63
2026-02-28,UPI/CR/699843/PHONEPE,0.0,7620.8
2026-03-01,UPI/CR/733380/PHONEPE,0.0,3593.06
2026-03-01,NEFT/DR/907314/RENT,12000.0,0.0
2026-03-02,IMPS/DR/292353/SINGH SUPPLIERS,29724.47,0.0
2026-03-02,IMPS/DR/686198/AGARWAL TRADING,29724.47,0.0
2026-03-02,UPI/CR/347029/PHONEPE,0.0,5299.37
2026-03-03,UPI/CR/997223/PHONEPE,0.0,4967.76
2026-03-04,UPI/CR/196395/PHONEPE,0.0,4850.4
2026-03-04,CASH DEPOSIT/CDM/4251,0.0,33061.66
2026-03-05,ATM/CASH WDL/27861,4000.0,0.0
2026-03-05,NEFT/DR/934828/SALARY,8000.0,0.0
2026-03-05,UPI/CR/285171/PHONEPE,0.0,6296.42
2026-03-06,UPI/CR/891749/PHONEPE,0.0,5894.48
2026-03-07,UPI/CR/250347/PHONEPE,0.0,6871.65
2026-03-08,CASH DEPOSIT/CDM/7480,0.0,31812.66
2026-03-08,UPI/CR/559240/PHONEPE,0.0,3708.37
2026-03-09,UPI/CR/664498/PHONEPE,0.0,5853.26
2026-03-09,NEFT/DR/337361/AGARWAL TRADING,29104.04,0.0
2026-03-09,NEFT/DR/380106/SINGH SUPPLIERS,29104.04,0.0
2026-03-10,NEFT/DR/840019/ELECTRICITY,2500.0,0.0
2026-03-10,UPI/CR/201880/PHONEPE,0.0,5110.15
2026-03-11,UPI/CR/635386/PHONEPE,0.0,5872.46
2026-03-12,UPI/CR/540498/PHONEPE,0.0,5721.25
2026-03-12,CASH DEPOSIT/CDM/5332,0.0,29900.88
2026-03-13,UPI/CR/179246/PHONEPE,0.0,4891.13
2026-03-14,UPI/CR/292109/PHONEPE,0.0,6793.94
2026-03-15,UPI/CR/688111/PHONEPE,0.0,5426.63
2026-03-16,NEFT/DR/761923/SINGH SUPPLIERS,28160.56,0.0
2026-03-16,UPI/DR/594948/AGARWAL TRADING,28160.56,0.0
2026-03-16,UPI/CR/459466/PHONEPE,0.0,3589.34
2026-03-17,CASH DEPOSIT/CDM/6090,0.0,45436.91
2026-03-17,UPI/CR/524934/PHONEPE,0.0,6563.38
2026-03-18,UPI/CR/238208/PHONEPE,0.0,6047.8
2026-03-19,UPI/CR/269378/PHONEPE,0.0,5024.77
2026-03-20,UPI/CR/203884/PHONEPE,0.0,6111.5
2026-03-21,UPI/CR/170865/PHONEPE,0.0,8417.87
2026-03-21,CASH DEPOSIT/CDM/6452,0.0,37489.61
2026-03-22,UPI/CR/833079/PHONEPE,0.0,3615.45
2026-03-23,UPI/CR/873837/PHONEPE,0.0,4529.94
2026-03-23,IMPS/DR/357702/SINGH SUPPLIERS,30082.91,0.0
2026-03-23,RTGS/DR/892567/AGARWAL TRADING,30082.91,0.0
2026-03-24,UPI/CR/385232/PHONEPE,0.0,5099.87
2026-03-25,UPI/CR/553948/PHONEPE,0.0,5047.75
2026-03-25,CASH DEPOSIT/CDM/6047,0.0,26306.29
2026-03-26,UPI/CR/375969/PHONEPE,0.0,4300.43
2026-03-27,UPI/CR/899272/PHONEPE,0.0,5455.47
2026-03-28,UPI/CR/534820/PHONEPE,0.0,5344.67
2026-03-29,UPI/CR/512961/PHONEPE,0.0,2883.39
2026-03-30,NEFT/DR/262188/SINGH SUPPLIERS,26539.8,0.0
2026-03-30,RTGS/DR/678273/AGARWAL TRADING,26539.8,0.0
2026-03-30,UPI/CR/244036/PHONEPE,0.0,6583.29
2026-03-30,CASH DEPOSIT/CDM/8503,0.0,33501.25
2026-03-31,UPI/CR/356071/PHONEPE,0.0,4559.67
2026-04-01,NEFT/DR/978753/RENT,12000.0,0.0
2026-04-01,UPI/CR/461789/PHONEPE,0.0,5192.58
2026-04-02,UPI/CR/966377/PHONEPE,0.0,4481.79
2026-04-03,CASH DEPOSIT/CDM/4060,0.0,26541.67
2026-04-03,UPI/CR/455363/PHONEPE,0.0,4838.64
2026-04-04,UPI/CR/247136/PHONEPE,0.0,7359.4
2026-04-05,UPI/CR/516081/PHONEPE,0.0,4164.3
2026-04-05,NEFT/DR/325916/SALARY,8000.0,0.0
2026-04-06,UPI/CR/809619/PHONEPE,0.0,5370.15
2026-04-06,UPI/DR/281401/SINGH SUPPLIERS,27623.43,0.0
2026-04-06,UPI/DR/273482/AGARWAL TRADING,27623.43,0.0
2026-04-07,UPI/CR/629694/PHONEPE,0.0,4744.93
2026-04-07,CASH DEPOSIT/CDM/1315,0.0,41105.98
2026-04-08,UPI/CR/205062/PHONEPE,0.0,4178.42
2026-04-09,UPI/CR/696893/PHONEPE,0.0,6202.9
2026-04-10,UPI/CR/530445/PHONEPE,0.0,4682.67
2026-04-10,NEFT/DR/759878/ELECTRICITY,2500.0,0.0
2026-04-11,UPI/CR/230682/PHONEPE,0.0,7113.35
2026-04-11,CASH DEPOSIT/CDM/8896,0.0,21245.03
2026-04-12,UPI/CR/760081/PHONEPE,0.0,4583.12
2026-04-13,UPI/CR/138568/PHONEPE,0.0,6091.67
2026-04-13,RTGS/DR/130208/SINGH SUPPLIERS,27924.08,0.0
2026-04-13,IMPS/DR/175833/AGARWAL TRADING,27924.08,0.0
2026-04-14,UPI/CR/958074/PHONEPE,0.0,5493.98
2026-04-14,CASH DEPOSIT/CDM/9123,0.0,28192.88
2026-04-15,UPI/CR/662732/PHONEPE,0.0,4860.52
2026-04-16,UPI/CR/497738/PHONEPE,0.0,5008.24
2026-04-16,ATM/CASH WDL/33750,3000.0,0.0
2026-04-17,UPI/CR/286619/PHONEPE,0.0,5974.04
2026-04-18,CASH DEPOSIT/CDM/3938,0.0,42948.83
2026-04-18,UPI/CR/702908/PHONEPE,0.0,7632.5
2026-04-19,UPI/CR/559639/PHONEPE,0.0,2727.09
2026-04-20,IMPS/DR/993802/AGARWAL TRADING,26996.02,0.0
2026-04-20,UPI/DR/408238/SINGH SUPPLIERS,26996.02,0.0
2026-04-20,UPI/CR/510930/PHONEPE,0.0,4894.08
2026-04-21,UPI/CR/801416/PHONEPE,0.0,5453.15
2026-04-22,UPI/CR/418162/PHONEPE,0.0,5945.24
2026-04-22,CASH DEPOSIT/CDM/8639,0.0,23809.65
2026-04-23,UPI/CR/382205/PHONEPE,0.0,5552.15
2026-04-24,UPI/CR/795445/PHONEPE,0.0,5782.57
2026-04-25,UPI/CR/638747/PHONEPE,0.0,6680.17
2026-04-26,UPI/CR/450544/PHONEPE,0.0,5716.41
2026-04-26,CASH DEPOSIT/CDM/3999,0.0,28636.65
2026-04-27,UPI/DR/224140/AGARWAL TRADING,29028.51,0.0
2026-04-27,IMPS/DR/308723/SINGH SUPPLIERS,29028.51,0.0
2026-04-27,UPI/CR/588790/PHONEPE,0.0,4893.78
2026-04-28,UPI/CR/569062/PHONEPE,0.0,4097.61
2026-04-29,UPI/CR/171591/PHONEPE,0.0,5534.76
2026-04-30,UPI/CR/150887/PHONEPE,0.0,5655.37
2026-05-01,UPI/CR/581316/PHONEPE,0.0,6726.28
2026-05-01,NEFT/DR/914465/RENT,12000.0,0.0
2026-05-01,CASH DEPOSIT/CDM/1908,0.0,49401.12
2026-05-02,UPI/CR/273850/PHONEPE,0.0,5425.78
2026-05-03,UPI/CR/683880/PHONEPE,0.0,4281.75
2026-05-04,RTGS/DR/952311/AGARWAL TRADING,26246.28,0.0
2026-05-04,UPI/DR/356547/SINGH SUPPLIERS,26246.28,0.0
2026-05-04,UPI/CR/461988/PHONEPE,0.0,5205.84
2026-05-05,NEFT/DR/322293/SALARY,8000.0,0.0
2026-05-05,CASH DEPOSIT/CDM/1760,0.0,29806.63
2026-05-05,UPI/CR/958411/PHONEPE,0.0,4916.42
2026-05-06,UPI/CR/846797/PHONEPE,0.0,5751.25
2026-05-07,UPI/CR/777338/PHONEPE,0.0,7029.22
2026-05-08,UPI/CR/543208/PHONEPE,0.0,8425.45
2026-05-09,UPI/CR/524619/PHONEPE,0.0,5898.26
2026-05-09,CASH DEPOSIT/CDM/9973,0.0,33984.6
2026-05-10,NEFT/DR/423270/ELECTRICITY,2500.0,0.0
2026-05-10,UPI/CR/103988/PHONEPE,0.0,3468.99
2026-05-11,UPI/CR/130757/PHONEPE,0.0,3781.56
2026-05-11,IMPS/DR/427726/SINGH SUPPLIERS,28885.96,0.0
2026-05-11,NEFT/DR/973398/AGARWAL TRADING,28885.96,0.0
2026-05-12,CASH DEPOSIT/CDM/1750,0.0,25598.6
2026-05-12,UPI/CR/903230/PHONEPE,0.0,4591.83
2026-05-13,UPI/CR/840196/PHONEPE,0.0,5507.08
2026-05-14,UPI/CR/418520/PHONEPE,0.0,6679.33
2026-05-15,UPI/CR/429444/PHONEPE,0.0,7043.55
2026-05-16,UPI/CR/373974/PHONEPE,0.0,8406.74
2026-05-16,CASH DEPOSIT/CDM/8704,0.0,35243.83
2026-05-17,UPI/CR/919025/PHONEPE,0.0,3870.54
2026-05-18,IMPS/DR/214244/SINGH SUPPLIERS,30589.34,0.0
2026-05-18,UPI/CR/189517/PHONEPE,0.0,4708.32
2026-05-18,UPI/DR/984987/AGARWAL TRADING,30589.34,0.0
2026-05-19,UPI/CR/393749/PHONEPE,0.0,4389.42
2026-05-20,CASH DEPOSIT/CDM/9680,0.0,22887.8
2026-05-20,UPI/CR/953487/PHONEPE,0.0,5948.35
2026-05-21,UPI/CR/191741/PHONEPE,0.0,4739.65
2026-05-22,UPI/CR/683999/PHONEPE,0.0,6035.84
2026-05-23,UPI/CR/341325/PHONEPE,0.0,6178.51
2026-05-24,UPI/CR/768113/PHONEPE,0.0,3983.84
2026-05-24,CASH DEPOSIT/CDM/7939,0.0,38702.61
2026-05-25,RTGS/DR/963894/AGARWAL TRADING,28842.94,0.0
2026-05-25,RTGS/DR/312274/SINGH SUPPLIERS,28842.94,0.0
2026-05-25,UPI/CR/768759/PHONEPE,0.0,5425.39
2026-05-26,UPI/CR/408362/PHONEPE,0.0,4995.75
2026-05-27,UPI/CR/871785/PHONEPE,0.0,5037.62
2026-05-27,CASH DEPOSIT/CDM/8661,0.0,24256.32
2026-05-28,UPI/CR/795315/PHONEPE,0.0,6444.84
2026-05-29,UPI/CR/383735/PHONEPE,0.0,6981.95
2026-05-30,UPI/CR/336776/PHONEPE,0.0,7109.43
2026-05-31,UPI/CR/896176/PHONEPE,0.0,5041.76
2026-06-01,UPI/CR/893233/PHONEPE,0.0,4967.04
2026-06-01,IMPS/DR/897670/SINGH SUPPLIERS,28744.15,0.0
2026-06-01,CASH DEPOSIT/CDM/3788,0.0,29547.24
2026-06-01,UPI/DR/797785/AGARWAL TRADING,28744.15,0.0
2026-06-01,NEFT/DR/607341/RENT,12000.0,0.0
2026-06-02,UPI/CR/456093/PHONEPE,0.0,4173.15
2026-06-03,UPI/CR/172370/PHONEPE,0.0,6217.65
2026-06-04,UPI/CR/604081/PHONEPE,0.0,7728.37
2026-06-04,CASH DEPOSIT/CDM/4014,0.0,42508.72
2026-06-05,UPI/CR/431861/PHONEPE,0.0,6097.78
2026-06-05,NEFT/DR/983196/SALARY,8000.0,0.0
2026-06-06,UPI/CR/264239/PHONEPE,0.0,7743.13
2026-06-07,UPI/CR/357137/PHONEPE,0.0,4558.55
2026-06-07,ATM/CASH WDL/24479,8000.0,0.0
2026-06-08,UPI/CR/805235/PHONEPE,0.0,4757.69
2026-06-08,NEFT/DR/461811/SINGH SUPPLIERS,30073.03,0.0
2026-06-08,CASH DEPOSIT/CDM/4606,0.0,21566.32
2026-06-08,IMPS/DR/567236/AGARWAL TRADING,30073.03,0.0
2026-06-09,UPI/CR/509067/PHONEPE,0.0,3944.87
2026-06-10,NEFT/DR/774088/ELECTRICITY,2500.0,0.0
2026-06-10,UPI/CR/990963/PHONEPE,0.0,5083.84
2026-06-11,UPI/CR/422894/PHONEPE,0.0,5750.59
2026-06-12,CASH DEPOSIT/CDM/2139,0.0,28397.9
2026-06-12,UPI/CR/916111/PHONEPE,0.0,5847.95
2026-06-13,UPI/CR/607877/PHONEPE,0.0,7054.42
2026-06-14,UPI/CR/471931/PHONEPE,0.0,4762.62
2026-06-15,UPI/CR/542220/PHONEPE,0.0,5509.95
2026-06-15,IMPS/DR/437222/AGARWAL TRADING,28524.38,0.0
2026-06-15,NEFT/DR/348321/SINGH SUPPLIERS,28524.38,0.0
2026-06-16,UPI/CR/382120/PHONEPE,0.0,4724.29
2026-06-16,CASH DEPOSIT/CDM/9110,0.0,48855.34
2026-06-17,UPI/CR/692567/PHONEPE,0.0,5753.5
2026-06-18,UPI/CR/917691/PHONEPE,0.0,6461.94
2026-06-19,UPI/CR/757132/PHONEPE,0.0,5082.36
2026-06-20,UPI/CR/197715/PHONEPE,0.0,8343.34
2026-06-21,CASH DEPOSIT/CDM/6075,0.0,41715.19
2026-06-21,UPI/CR/491155/PHONEPE,0.0,4542.49
2026-06-22,RTGS/DR/752543/SINGH SUPPLIERS,29520.83,0.0
2026-06-22,UPI/CR/454297/PHONEPE,0.0,4728.8
2026-06-22,RTGS/DR/865393/AGARWAL TRADING,29520.83,0.0
2026-06-23,UPI/CR/167466/PHONEPE,0.0,4223.43
2026-06-24,UPI/CR/689625/PHONEPE,0.0,4574.13
2026-06-25,UPI/CR/923831/PHONEPE,0.0,5056.8
2026-06-25,CASH DEPOSIT/CDM/7813,0.0,26628.11
2026-06-26,UPI/CR/242630/PHONEPE,0.0,5197.67
2026-06-27,UPI/CR/465870/PHONEPE,0.0,6361.45
2026-06-28,UPI/CR/433948/PHONEPE,0.0,3875.37
2026-06-29,RTGS/DR/756937/SINGH SUPPLIERS,25021.04,0.0
2026-06-29,UPI/CR/608932/PHONEPE,0.0,4200.43
2026-06-29,RTGS/DR/282756/AGARWAL TRADING,25021.04,0.0
2026-06-30,CASH DEPOSIT/CDM/9079,0.0,24357.64
2026-06-30,UPI/CR/291741/PHONEPE,0.0,6502.68
2026-07-01,UPI/CR/482206/PHONEPE,0.0,5670.34
2026-07-01,NEFT/DR/833347/RENT,12000.0,0.0
2026-07-02,UPI/CR/953054/PHONEPE,0.0,5092.38
2026-07-03,UPI/CR/480486/PHONEPE,0.0,5614.6
2026-07-04,UPI/CR/830783/PHONEPE,0.0,7205.52
2026-07-05,NEFT/DR/440060/SALARY,8000.0,0.0
2026-07-05,CASH DEPOSIT/CDM/4242,0.0,50546.37
2026-07-05,UPI/CR/476507/PHONEPE,0.0,4830.02
2026-07-06,UPI/DR/477053/SINGH SUPPLIERS,30150.2,0.0
2026-07-06,UPI/DR/392190/AGARWAL TRADING,30150.2,0.0
2026-07-06,UPI/CR/423428/PHONEPE,0.0,4576.88
2026-07-07,UPI/CR/624798/PHONEPE,0.0,3968.07
2026-07-08,CASH DEPOSIT/CDM/4117,0.0,28045.67
2026-07-08,UPI/CR/673537/PHONEPE,0.0,6725.56
2026-07-09,UPI/CR/766141/PHONEPE,0.0,5445.69
2026-07-10,NEFT/DR/853824/ELECTRICITY,2500.0,0.0
2026-07-10,UPI/CR/936648/PHONEPE,0.0,6345.57
2026-07-11,UPI/CR/991465/PHONEPE,0.0,10351.82
2026-07-12,UPI/CR/899968/PHONEPE,0.0,4469.91
2026-07-13,ATM/CASH WDL/80750,6000.0,0.0
2026-07-13,UPI/CR/648664/PHONEPE,0.0,4922.1
2026-07-13,CASH DEPOSIT/CDM/3577,0.0,37469.88
2026-07-13,NEFT/DR/997232/AGARWAL TRADING,30504.58,0.0
2026-07-13,RTGS/DR/328046/SINGH SUPPLIERS,30504.58,0.0
2026-07-14,UPI/CR/115699/PHONEPE,0.0,4574.29
2026-07-15,UPI/CR/323139/PHONEPE,0.0,5513.9
2026-07-16,UPI/CR/883385/PHONEPE,0.0,6605.12
2026-07-17,CASH DEPOSIT/CDM/2828,0.0,47273.44
